borough,major_category,num_crime,year,month
Hounslow,Other Notifiable Offences,34,2010,4
Hounslow,Robbery,57,2010,4
Hounslow,Sexual Offences,0,2010,4
Hounslow,Theft and Handling,629,2010,4
Hounslow,Violence Against the Person,467,2010,4
Hounslow,Burglary,151,2010,5
Hounslow,Criminal Damage,230,2010,5
Hounslow,Drugs,154,2010,5
Hounslow,Fraud or Forgery,0,2010,5
Hounslow,Other Notifiable Offences,41,2010,5
Hounslow,Robbery,63,2010,5
Hounslow,Sexual Offences,0,2010,5
Hounslow,Theft and Handling,594,2010,5
Hounslow,Violence Against the Person,486,2010,5
Hounslow,Burglary,183,2010,6
Hounslow,Criminal Damage,200,2010,6
Hounslow,Drugs,127,2010,6
Hounslow,Fraud or Forgery,0,2010,6
Hounslow,Other Notifiable Offences,19,2010,6
Hounslow,Robbery,44,2010,6
Hounslow,Sexual Offences,0,2010,6
Hounslow,Theft and Handling,624,2010,6
Hounslow,Violence Against the Person,499,2010,6
Hounslow,Burglary,195,2010,7
Hounslow,Criminal Damage,226,2010,7
Hounslow,Drugs,179,2010,7
Hounslow,Fraud or Forgery,0,2010,7
Hounslow,Other Notifiable Offences,31,2010,7
Hounslow,Robbery,68,2010,7
Hounslow,Sexual Offences,0,2010,7
Hounslow,Theft and Handling,639,2010,7
Hounslow,Violence Against the Person,531,2010,7
Hounslow,Burglary,184,2010,8
Hounslow,Criminal Damage,234,2010,8
Hounslow,Drugs,162,2010,8
Hounslow,Fraud or Forgery,0,2010,8
Hounslow,Other Notifiable Offences,34,2010,8
Hounslow,Robbery,41,2010,8
Hounslow,Sexual Offences,0,2010,8
Hounslow,Theft and Handling,557,2010,8
Hounslow,Violence Against the Person,457,2010,8
Hounslow,Burglary,215,2010,9
Hounslow,Criminal Damage,208,2010,9
Hounslow,Drugs,148,2010,9
Hounslow,Fraud or Forgery,0,2010,9
Hounslow,Other Notifiable Offences,31,2010,9
Hounslow,Robbery,45,2010,9
Hounslow,Sexual Offences,0,2010,9
Hounslow,Theft and Handling,590,2010,9
Hounslow,Violence Against the Person,451,2010,9
Hounslow,Burglary,208,2010,10
Hounslow,Criminal Damage,258,2010,10
Hounslow,Drugs,163,2010,10
Hounslow,Fraud or Forgery,0,2010,10
Hounslow,Other Notifiable Offences,34,2010,10
Hounslow,Robbery,29,2010,10
Hounslow,Sexual Offences,0,2010,10
Hounslow,Theft and Handling,612,2010,10
Hounslow,Violence Against the Person,433,2010,10
Hounslow,Burglary,236,2010,11
Hounslow,Criminal Damage,235,2010,11
Hounslow,Drugs,102,2010,11
Hounslow,Fraud or Forgery,0,2010,11
Hounslow,Other Notifiable Offences,41,2010,11
Hounslow,Robbery,44,2010,11
Hounslow,Sexual Offences,0,2010,11
Hounslow,Theft and Handling,584,2010,11
Hounslow,Violence Against the Person,406,2010,11
Hounslow,Burglary,167,2010,12
Hounslow,Criminal Damage,210,2010,12
Hounslow,Drugs,94,2010,12
Hounslow,Fraud or Forgery,0,2010,12
Hounslow,Other Notifiable Offences,27,2010,12
Hounslow,Robbery,23,2010,12
Hounslow,Sexual Offences,0,2010,12
Hounslow,Theft and Handling,491,2010,12
Hounslow,Violence Against the Person,355,2010,12
Hounslow,Burglary,211,2011,1
Hounslow,Criminal Damage,222,2011,1
Hounslow,Drugs,144,2011,1
Hounslow,Fraud or Forgery,0,2011,1
Hounslow,Other Notifiable Offences,35,2011,1
Hounslow,Robbery,45,2011,1
Hounslow,Sexual Offences,0,2011,1
Hounslow,Theft and Handling,628,2011,1
Hounslow,Violence Against the Person,392,2011,1
Hounslow,Burglary,175,2011,2
Hounslow,Criminal Damage,142,2011,2
Hounslow,Drugs,124,2011,2
Hounslow,Fraud or Forgery,0,2011,2
Hounslow,Other Notifiable Offences,41,2011,2
Hounslow,Robbery,62,2011,2
Hounslow,Sexual Offences,0,2011,2
Hounslow,Theft and Handling,583,2011,2
Hounslow,Violence Against the Person,323,2011,2
Hounslow,Burglary,202,2011,3
Hounslow,Criminal Damage,198,2011,3
Hounslow,Drugs,170,2011,3
Hounslow,Fraud or Forgery,0,2011,3
Hounslow,Other Notifiable Offences,32,2011,3
Hounslow,Robbery,67,2011,3
Hounslow,Sexual Offences,0,2011,3
Hounslow,Theft and Handling,602,2011,3
Hounslow,Violence Against the Person,367,2011,3
Hounslow,Burglary,216,2011,4
Hounslow,Criminal Damage,201,2011,4
Hounslow,Drugs,108,2011,4
Hounslow,Fraud or Forgery,0,2011,4
Hounslow,Other Notifiable Offences,29,2011,4
Hounslow,Robbery,36,2011,4
Hounslow,Sexual Offences,0,2011,4
Hounslow,Theft and Handling,661,2011,4
Hounslow,Violence Against the Person,446,2011,4
Hounslow,Burglary,224,2011,5
Hounslow,Criminal Damage,225,2011,5
Hounslow,Drugs,132,2011,5
Hounslow,Fraud or Forgery,0,2011,5
Hounslow,Other Notifiable Offences,36,2011,5
Hounslow,Robbery,46,2011,5
Hounslow,Sexual Offences,0,2011,5
Hounslow,Theft and Handling,697,2011,5
Hounslow,Violence Against the Person,480,2011,5
Hounslow,Burglary,166,2011,6
Hounslow,Criminal Damage,217,2011,6
Hounslow,Drugs,123,2011,6
Hounslow,Fraud or Forgery,0,2011,6
Hounslow,Other Notifiable Offences,36,2011,6
Hounslow,Robbery,45,2011,6
Hounslow,Sexual Offences,0,2011,6
Hounslow,Theft and Handling,716,2011,6
Hounslow,Violence Against the Person,421,2011,6
Hounslow,Burglary,204,2011,7
Hounslow,Criminal Damage,221,2011,7
Hounslow,Drugs,170,2011,7
Hounslow,Fraud or Forgery,0,2011,7
Hounslow,Other Notifiable Offences,42,2011,7
Hounslow,Robbery,68,2011,7
Hounslow,Sexual Offences,0,2011,7
Hounslow,Theft and Handling,681,2011,7
Hounslow,Violence Against the Person,488,2011,7
Hounslow,Burglary,183,2011,8
Hounslow,Criminal Damage,215,2011,8
Hounslow,Drugs,165,2011,8
Hounslow,Fraud or Forgery,0,2011,8
Hounslow,Other Notifiable Offences,39,2011,8
Hounslow,Robbery,36,2011,8
Hounslow,Sexual Offences,0,2011,8
Hounslow,Theft and Handling,567,2011,8
Hounslow,Violence Against the Person,411,2011,8
Hounslow,Burglary,218,2011,9
Hounslow,Criminal Damage,252,2011,9
Hounslow,Drugs,130,2011,9
Hounslow,Fraud or Forgery,0,2011,9
Hounslow,Other Notifiable Offences,52,2011,9
Hounslow,Robbery,54,2011,9
Hounslow,Sexual Offences,0,2011,9
Hounslow,Theft and Handling,766,2011,9
Hounslow,Violence Against the Person,429,2011,9
Hounslow,Burglary,265,2011,10
Hounslow,Criminal Damage,230,2011,10
Hounslow,Drugs,109,2011,10
Hounslow,Fraud or Forgery,0,2011,10
Hounslow,Other Notifiable Offences,41,2011,10
Hounslow,Robbery,71,2011,10
Hounslow,Sexual Offences,0,2011,10
Hounslow,Theft and Handling,732,2011,10
Hounslow,Violence Against the Person,464,2011,10
Hounslow,Burglary,294,2011,11
Hounslow,Criminal Damage,216,2011,11
Hounslow,Drugs,128,2011,11
Hounslow,Fraud or Forgery,0,2011,11
Hounslow,Other Notifiable Offences,38,2011,11
Hounslow,Robbery,54,2011,11
Hounslow,Sexual Offences,0,2011,11
Hounslow,Theft and Handling,851,2011,11
Hounslow,Violence Against the Person,455,2011,11
Hounslow,Burglary,307,2011,12
Hounslow,Criminal Damage,164,2011,12
Hounslow,Drugs,126,2011,12
Hounslow,Fraud or Forgery,0,2011,12
Hounslow,Other Notifiable Offences,42,2011,12
Hounslow,Robbery,48,2011,12
Hounslow,Sexual Offences,0,2011,12
Hounslow,Theft and Handling,643,2011,12
Hounslow,Violence Against the Person,410,2011,12
Hounslow,Burglary,285,2012,1
Hounslow,Criminal Damage,245,2012,1
Hounslow,Drugs,151,2012,1
Hounslow,Fraud or Forgery,0,2012,1
Hounslow,Other Notifiable Offences,28,2012,1
Hounslow,Robbery,65,2012,1
Hounslow,Sexual Offences,0,2012,1
Hounslow,Theft and Handling,923,2012,1
Hounslow,Violence Against the Person,437,2012,1
Hounslow,Burglary,218,2012,2
Hounslow,Criminal Damage,198,2012,2
Hounslow,Drugs,188,2012,2
Hounslow,Fraud or Forgery,0,2012,2
Hounslow,Other Notifiable Offences,42,2012,2
Hounslow,Robbery,70,2012,2
Hounslow,Sexual Offences,0,2012,2
Hounslow,Theft and Handling,675,2012,2
Hounslow,Violence Against the Person,407,2012,2
Hounslow,Burglary,277,2012,3
Hounslow,Criminal Damage,227,2012,3
Hounslow,Drugs,143,2012,3
Hounslow,Fraud or Forgery,0,2012,3
Hounslow,Other Notifiable Offences,43,2012,3
Hounslow,Robbery,83,2012,3
Hounslow,Sexual Offences,0,2012,3
Hounslow,Theft and Handling,899,2012,3
Hounslow,Violence Against the Person,455,2012,3
Hounslow,Burglary,199,2012,4
Hounslow,Criminal Damage,214,2012,4
Hounslow,Drugs,139,2012,4
Hounslow,Fraud or Forgery,0,2012,4
Hounslow,Other Notifiable Offences,25,2012,4
Hounslow,Robbery,68,2012,4
Hounslow,Sexual Offences,0,2012,4
Hounslow,Theft and Handling,768,2012,4
Hounslow,Violence Against the Person,466,2012,4
Hounslow,Burglary,196,2012,5
Hounslow,Criminal Damage,213,2012,5
Hounslow,Drugs,118,2012,5
Hounslow,Fraud or Forgery,0,2012,5
Hounslow,Other Notifiable Offences,31,2012,5
Hounslow,Robbery,64,2012,5
Hounslow,Sexual Offences,0,2012,5
Hounslow,Theft and Handling,840,2012,5
Hounslow,Violence Against the Person,478,2012,5
Hounslow,Burglary,231,2012,6
Hounslow,Criminal Damage,199,2012,6
Hounslow,Drugs,128,2012,6
Hounslow,Fraud or Forgery,0,2012,6
Hounslow,Other Notifiable Offences,35,2012,6
Hounslow,Robbery,66,2012,6
Hounslow,Sexual Offences,0,2012,6
Hounslow,Theft and Handling,796,2012,6
Hounslow,Violence Against the Person,466,2012,6
Hounslow,Burglary,231,2012,7
Hounslow,Criminal Damage,167,2012,7
Hounslow,Drugs,153,2012,7
Hounslow,Fraud or Forgery,0,2012,7
Hounslow,Other Notifiable Offences,21,2012,7
Hounslow,Robbery,68,2012,7
Hounslow,Sexual Offences,0,2012,7
Hounslow,Theft and Handling,801,2012,7
Hounslow,Violence Against the Person,500,2012,7
Hounslow,Burglary,216,2012,8
Hounslow,Criminal Damage,174,2012,8
Hounslow,Drugs,130,2012,8
Hounslow,Fraud or Forgery,0,2012,8
Hounslow,Other Notifiable Offences,28,2012,8
Hounslow,Robbery,49,2012,8
Hounslow,Sexual Offences,0,2012,8
Hounslow,Theft and Handling,737,2012,8
Hounslow,Violence Against the Person,516,2012,8
Hounslow,Burglary,216,2012,9
Hounslow,Criminal Damage,148,2012,9
Hounslow,Drugs,131,2012,9
Hounslow,Fraud or Forgery,0,2012,9
Hounslow,Other Notifiable Offences,41,2012,9
Hounslow,Robbery,53,2012,9
Hounslow,Sexual Offences,0,2012,9
Hounslow,Theft and Handling,755,2012,9
Hounslow,Violence Against the Person,458,2012,9
Hounslow,Burglary,276,2012,10
Hounslow,Criminal Damage,166,2012,10
Hounslow,Drugs,85,2012,10
Hounslow,Fraud or Forgery,0,2012,10
Hounslow,Other Notifiable Offences,32,2012,10
Hounslow,Robbery,71,2012,10
Hounslow,Sexual Offences,0,2012,10
Hounslow,Theft and Handling,809,2012,10
Hounslow,Violence Against the Person,439,2012,10
Hounslow,Burglary,292,2012,11
Hounslow,Criminal Damage,146,2012,11
Hounslow,Drugs,113,2012,11
Hounslow,Fraud or Forgery,0,2012,11
Hounslow,Other Notifiable Offences,32,2012,11
Hounslow,Robbery,67,2012,11
Hounslow,Sexual Offences,0,2012,11
Hounslow,Theft and Handling,732,2012,11
Hounslow,Violence Against the Person,372,2012,11
Hounslow,Burglary,295,2012,12
Hounslow,Criminal Damage,155,2012,12
Hounslow,Drugs,116,2012,12
Hounslow,Fraud or Forgery,0,2012,12
Hounslow,Other Notifiable Offences,33,2012,12
Hounslow,Robbery,43,2012,12
Hounslow,Sexual Offences,0,2012,12
Hounslow,Theft and Handling,692,2012,12
Hounslow,Violence Against the Person,366,2012,12
Hounslow,Burglary,273,2013,1
Hounslow,Criminal Damage,143,2013,1
Hounslow,Drugs,104,2013,1
Hounslow,Fraud or Forgery,0,2013,1
Hounslow,Other Notifiable Offences,36,2013,1
Hounslow,Robbery,35,2013,1
Hounslow,Sexual Offences,0,2013,1
Hounslow,Theft and Handling,743,2013,1
Hounslow,Violence Against the Person,369,2013,1
Hounslow,Burglary,267,2013,2
Hounslow,Criminal Damage,128,2013,2
Hounslow,Drugs,113,2013,2
Hounslow,Fraud or Forgery,0,2013,2
Hounslow,Other Notifiable Offences,33,2013,2
Hounslow,Robbery,40,2013,2
Hounslow,Sexual Offences,0,2013,2
Hounslow,Theft and Handling,612,2013,2
Hounslow,Violence Against the Person,343,2013,2
Hounslow,Burglary,268,2013,3
Hounslow,Criminal Damage,184,2013,3
Hounslow,Drugs,154,2013,3
Hounslow,Fraud or Forgery,0,2013,3
Hounslow,Other Notifiable Offences,22,2013,3
Hounslow,Robbery,57,2013,3
Hounslow,Sexual Offences,0,2013,3
Hounslow,Theft and Handling,617,2013,3
Hounslow,Violence Against the Person,410,2013,3
Hounslow,Burglary,149,2013,4
Hounslow,Criminal Damage,174,2013,4
Hounslow,Drugs,109,2013,4
Hounslow,Fraud or Forgery,0,2013,4
Hounslow,Other Notifiable Offences,28,2013,4
Hounslow,Robbery,45,2013,4
Hounslow,Sexual Offences,0,2013,4
Hounslow,Theft and Handling,665,2013,4
Hounslow,Violence Against the Person,403,2013,4
Hounslow,Burglary,162,2013,5
Hounslow,Criminal Damage,175,2013,5
Hounslow,Drugs,139,2013,5
Hounslow,Fraud or Forgery,0,2013,5
Hounslow,Other Notifiable Offences,30,2013,5
Hounslow,Robbery,45,2013,5
Hounslow,Sexual Offences,0,2013,5
Hounslow,Theft and Handling,659,2013,5
Hounslow,Violence Against the Person,431,2013,5
Hounslow,Burglary,144,2013,6
Hounslow,Criminal Damage,159,2013,6
Hounslow,Drugs,126,2013,6
Hounslow,Fraud or Forgery,0,2013,6
Hounslow,Other Notifiable Offences,29,2013,6
Hounslow,Robbery,36,2013,6
Hounslow,Sexual Offences,0,2013,6
Hounslow,Theft and Handling,664,2013,6
Hounslow,Violence Against the Person,423,2013,6
Hounslow,Burglary,185,2013,7
Hounslow,Criminal Damage,179,2013,7
Hounslow,Drugs,151,2013,7
Hounslow,Fraud or Forgery,0,2013,7
Hounslow,Other Notifiable Offences,26,2013,7
Hounslow,Robbery,33,2013,7
Hounslow,Sexual Offences,0,2013,7
Hounslow,Theft and Handling,694,2013,7
Hounslow,Violence Against the Person,465,2013,7
Hounslow,Burglary,211,2013,8
Hounslow,Criminal Damage,161,2013,8
Hounslow,Drugs,107,2013,8
Hounslow,Fraud or Forgery,0,2013,8
Hounslow,Other Notifiable Offences,18,2013,8
Hounslow,Robbery,40,2013,8
Hounslow,Sexual Offences,0,2013,8
Hounslow,Theft and Handling,679,2013,8
Hounslow,Violence Against the Person,455,2013,8
Hounslow,Burglary,194,2013,9
Hounslow,Criminal Damage,177,2013,9
Hounslow,Drugs,102,2013,9
Hounslow,Fraud or Forgery,0,2013,9
Hounslow,Other Notifiable Offences,37,2013,9
Hounslow,Robbery,31,2013,9
Hounslow,Sexual Offences,0,2013,9
Hounslow,Theft and Handling,651,2013,9
Hounslow,Violence Against the Person,459,2013,9
Hounslow,Burglary,194,2013,10
Hounslow,Criminal Damage,170,2013,10
Hounslow,Drugs,149,2013,10
Hounslow,Fraud or Forgery,0,2013,10
Hounslow,Other Notifiable Offences,34,2013,10
Hounslow,Robbery,34,2013,10
Hounslow,Sexual Offences,0,2013,10
Hounslow,Theft and Handling,697,2013,10
Hounslow,Violence Against the Person,432,2013,10
Hounslow,Burglary,236,2013,11
Hounslow,Criminal Damage,179,2013,11
Hounslow,Drugs,120,2013,11
Hounslow,Fraud or Forgery,0,2013,11
Hounslow,Other Notifiable Offences,37,2013,11
Hounslow,Robbery,45,2013,11
Hounslow,Sexual Offences,0,2013,11
Hounslow,Theft and Handling,652,2013,11
Hounslow,Violence Against the Person,446,2013,11
Hounslow,Burglary,190,2013,12
Hounslow,Criminal Damage,159,2013,12
Hounslow,Drugs,119,2013,12
Hounslow,Fraud or Forgery,0,2013,12
Hounslow,Other Notifiable Offences,28,2013,12
Hounslow,Robbery,38,2013,12
Hounslow,Sexual Offences,0,2013,12
Hounslow,Theft and Handling,578,2013,12
Hounslow,Violence Against the Person,411,2013,12
Hounslow,Burglary,200,2014,1
Hounslow,Criminal Damage,136,2014,1
Hounslow,Drugs,138,2014,1
Hounslow,Fraud or Forgery,0,2014,1
Hounslow,Other Notifiable Offences,34,2014,1
Hounslow,Robbery,30,2014,1
Hounslow,Sexual Offences,0,2014,1
Hounslow,Theft and Handling,562,2014,1
Hounslow,Violence Against the Person,404,2014,1
Hounslow,Burglary,168,2014,2
Hounslow,Criminal Damage,146,2014,2
Hounslow,Drugs,116,2014,2
Hounslow,Fraud or Forgery,0,2014,2
Hounslow,Other Notifiable Offences,41,2014,2
Hounslow,Robbery,37,2014,2
Hounslow,Sexual Offences,0,2014,2
Hounslow,Theft and Handling,612,2014,2
Hounslow,Violence Against the Person,440,2014,2
Hounslow,Burglary,172,2014,3
Hounslow,Criminal Damage,142,2014,3
Hounslow,Drugs,146,2014,3
Hounslow,Fraud or Forgery,0,2014,3
Hounslow,Other Notifiable Offences,30,2014,3
Hounslow,Robbery,31,2014,3
Hounslow,Sexual Offences,0,2014,3
Hounslow,Theft and Handling,612,2014,3
Hounslow,Violence Against the Person,451,2014,3
Hounslow,Burglary,185,2014,4
Hounslow,Criminal Damage,133,2014,4
Hounslow,Drugs,120,2014,4
Hounslow,Fraud or Forgery,0,2014,4
Hounslow,Other Notifiable Offences,29,2014,4
Hounslow,Robbery,32,2014,4
Hounslow,Sexual Offences,0,2014,4
Hounslow,Theft and Handling,673,2014,4
Hounslow,Violence Against the Person,456,2014,4
Hounslow,Burglary,140,2014,5
Hounslow,Criminal Damage,165,2014,5
Hounslow,Drugs,137,2014,5
Hounslow,Fraud or Forgery,0,2014,5
Hounslow,Other Notifiable Offences,48,2014,5
Hounslow,Robbery,38,2014,5
Hounslow,Sexual Offences,0,2014,5
Hounslow,Theft and Handling,676,2014,5
Hounslow,Violence Against the Person,485,2014,5
Hounslow,Burglary,130,2014,6
Hounslow,Criminal Damage,212,2014,6
Hounslow,Drugs,125,2014,6
Hounslow,Fraud or Forgery,0,2014,6
Hounslow,Other Notifiable Offences,45,2014,6
Hounslow,Robbery,39,2014,6
Hounslow,Sexual Offences,0,2014,6
Hounslow,Theft and Handling,626,2014,6
Hounslow,Violence Against the Person,568,2014,6
Hounslow,Burglary,129,2014,7
Hounslow,Criminal Damage,162,2014,7
Hounslow,Drugs,145,2014,7
Hounslow,Fraud or Forgery,0,2014,7
Hounslow,Other Notifiable Offences,34,2014,7
Hounslow,Robbery,29,2014,7
Hounslow,Sexual Offences,0,2014,7
Hounslow,Theft and Handling,617,2014,7
Hounslow,Violence Against the Person,577,2014,7
Hounslow,Burglary,131,2014,8
Hounslow,Criminal Damage,171,2014,8
Hounslow,Drugs,91,2014,8
Hounslow,Fraud or Forgery,0,2014,8
Hounslow,Other Notifiable Offences,44,2014,8
Hounslow,Robbery,26,2014,8
Hounslow,Sexual Offences,0,2014,8
Hounslow,Theft and Handling,628,2014,8
Hounslow,Violence Against the Person,533,2014,8
Hounslow,Burglary,125,2014,9
Hounslow,Criminal Damage,153,2014,9
Hounslow,Drugs,97,2014,9
Hounslow,Fraud or Forgery,0,2014,9
Hounslow,Other Notifiable Offences,46,2014,9
Hounslow,Robbery,32,2014,9
Hounslow,Sexual Offences,0,2014,9
Hounslow,Theft and Handling,609,2014,9
Hounslow,Violence Against the Person,547,2014,9
Hounslow,Burglary,176,2014,10
Hounslow,Criminal Damage,195,2014,10
Hounslow,Drugs,168,2014,10
Hounslow,Fraud or Forgery,0,2014,10
Hounslow,Other Notifiable Offences,35,2014,10
Hounslow,Robbery,37,2014,10
Hounslow,Sexual Offences,0,2014,10
Hounslow,Theft and Handling,697,2014,10
Hounslow,Violence Against the Person,555,2014,10
Hounslow,Burglary,170,2014,11
Hounslow,Criminal Damage,156,2014,11
Hounslow,Drugs,118,2014,11
Hounslow,Fraud or Forgery,0,2014,11
Hounslow,Other Notifiable Offences,31,2014,11
Hounslow,Robbery,38,2014,11
Hounslow,Sexual Offences,0,2014,11
Hounslow,Theft and Handling,719,2014,11
Hounslow,Violence Against the Person,525,2014,11
Hounslow,Burglary,195,2014,12
Hounslow,Criminal Damage,169,2014,12
Hounslow,Drugs,113,2014,12
Hounslow,Fraud or Forgery,0,2014,12
Hounslow,Other Notifiable Offences,38,2014,12
Hounslow,Robbery,28,2014,12
Hounslow,Sexual Offences,0,2014,12
Hounslow,Theft and Handling,695,2014,12
Hounslow,Violence Against the Person,511,2014,12
Hounslow,Burglary,164,2015,1
Hounslow,Criminal Damage,153,2015,1
Hounslow,Drugs,130,2015,1
Hounslow,Fraud or Forgery,0,2015,1
Hounslow,Other Notifiable Offences,44,2015,1
Hounslow,Robbery,41,2015,1
Hounslow,Sexual Offences,0,2015,1
Hounslow,Theft and Handling,627,2015,1
Hounslow,Violence Against the Person,543,2015,1
Hounslow,Burglary,127,2015,2
Hounslow,Criminal Damage,158,2015,2
Hounslow,Drugs,123,2015,2
Hounslow,Fraud or Forgery,0,2015,2
Hounslow,Other Notifiable Offences,40,2015,2
Hounslow,Robbery,33,2015,2
Hounslow,Sexual Offences,0,2015,2
Hounslow,Theft and Handling,676,2015,2
Hounslow,Violence Against the Person,513,2015,2
Hounslow,Burglary,168,2015,3
Hounslow,Criminal Damage,168,2015,3
Hounslow,Drugs,99,2015,3
Hounslow,Fraud or Forgery,0,2015,3
Hounslow,Other Notifiable Offences,34,2015,3
Hounslow,Robbery,22,2015,3
Hounslow,Sexual Offences,0,2015,3
Hounslow,Theft and Handling,691,2015,3
Hounslow,Violence Against the Person,537,2015,3
Hounslow,Burglary,138,2015,4
Hounslow,Criminal Damage,176,2015,4
Hounslow,Drugs,81,2015,4
Hounslow,Fraud or Forgery,0,2015,4
Hounslow,Other Notifiable Offences,49,2015,4
Hounslow,Robbery,30,2015,4
Hounslow,Sexual Offences,0,2015,4
Hounslow,Theft and Handling,600,2015,4
Hounslow,Violence Against the Person,530,2015,4
Hounslow,Burglary,118,2015,5
Hounslow,Criminal Damage,182,2015,5
Hounslow,Drugs,86,2015,5
Hounslow,Fraud or Forgery,0,2015,5
Hounslow,Other Notifiable Offences,58,2015,5
Hounslow,Robbery,29,2015,5
Hounslow,Sexual Offences,0,2015,5
Hounslow,Theft and Handling,720,2015,5
Hounslow,Violence Against the Person,595,2015,5
Hounslow,Burglary,118,2015,6
Hounslow,Criminal Damage,198,2015,6
Hounslow,Drugs,78,2015,6
Hounslow,Fraud or Forgery,0,2015,6
Hounslow,Other Notifiable Offences,47,2015,6
Hounslow,Robbery,27,2015,6
Hounslow,Sexual Offences,0,2015,6
Hounslow,Theft and Handling,714,2015,6
Hounslow,Violence Against the Person,613,2015,6
Hounslow,Burglary,146,2015,7
Hounslow,Criminal Damage,207,2015,7
Hounslow,Drugs,111,2015,7
Hounslow,Fraud or Forgery,0,2015,7
Hounslow,Other Notifiable Offences,40,2015,7
Hounslow,Robbery,44,2015,7
Hounslow,Sexual Offences,0,2015,7
Hounslow,Theft and Handling,705,2015,7
Hounslow,Violence Against the Person,676,2015,7
Hounslow,Burglary,141,2015,8
Hounslow,Criminal Damage,192,2015,8
Hounslow,Drugs,83,2015,8
Hounslow,Fraud or Forgery,0,2015,8
Hounslow,Other Notifiable Offences,34,2015,8
Hounslow,Robbery,27,2015,8
Hounslow,Sexual Offences,0,2015,8
Hounslow,Theft and Handling,688,2015,8
Hounslow,Violence Against the Person,560,2015,8
Hounslow,Burglary,142,2015,9
Hounslow,Criminal Damage,181,2015,9
Hounslow,Drugs,75,2015,9
